symbol,entry_time,onset_time,peak_time,spike_pct,lag_minutes,close,return_1m_pct,return_3m_pct,return_5m_pct,return_15m_pct,rsi_14,cmo_14,stoch_k,stoch_d,cci_20,adx_14,di_gap,ema9_21_gap_pct,ema_cross_up,macd_histogram_pct,roc_10_pct,atr_pct,bb_position,bb_width_pct,volume_ratio_20,cmf_20,obv_slope_5,body_pct,range_pct,close_position_in_range
RONINTRY,2026-08-16 11:04:59,2026-08-16 11:05:59,2026-08-16 11:19:59,6.99588,3,2.44,-0.40816327,0.0,0.82644628,1.24481328,53.73008194,42.85714286,66.66666667,83.33333333,111.80124224,36.97138179,37.5,0.10209039,0,0.13097664,0.82644628,0.00234192,0.8114988,0.02052358,2.34364244,-0.51153809,0.06310135,-0.40816327,0.40983607,0.0
RONINTRY,2026-08-16 11:04:59,2026-08-16 11:05:59,2026-08-16 11:19:59,6.99588,5,2.44,0.0,0.82644628,0.82644628,0.0,54.80022421,33.33333333,100.0,91.66666667,93.88185654,31.29110968,14.28571429,-0.02068153,0,0.09293315,1.24481328,0.00204918,0.83333333,0.01980198,0.0,-0.41656583,1.0,0.0,0.0,
RONINTRY,2026-08-16 11:04:59,2026-08-16 11:05:59,2026-08-16 11:19:59,6.99588,10,2.42,0.0,0.0,0.41493776,-2.41935484,46.60405183,-33.33333333,40.0,29.07407407,-49.7659522,31.59902232,-41.66666667,-0.30824683,0,-0.08189406,-0.81967213,0.00354191,0.35235731,0.04448676,0.03538547,-0.21854815,0.52694323,0.0,0.0,
COTITRY,2026-08-16 11:19:59,2026-08-16 11:19:59,2026-08-16 11:34:59,6.98859,0,0.4908,-0.08143322,0.4091653,0.63563666,1.36307311,72.12678252,64.44444444,93.5483871,97.84946237,122.43851145,61.86821681,65.30612245,0.33579965,0,0.09298718,0.71824338,0.00142624,0.90310245,0.02015303,6.77836813,0.55746343,-0.12590199,-0.08143322,0.20374898,0.6
COTITRY,2026-08-16 11:19:59,2026-08-16 11:19:59,2026-08-16 11:34:59,6.98859,1,0.4912,0.16313214,0.7176543,0.55271238,1.59255429,75.44379595,74.46808511,100.0,100.0,140.02057613,56.60461137,75.0,0.31946174,0,0.09593024,1.19489081,0.001396,0.99069829,0.01989944,2.07357985,0.67124126,0.82639328,0.18356109,0.18322476,1.0
COTITRY,2026-08-16 11:19:59,2026-08-16 11:19:59,2026-08-16 11:34:59,6.98859,3,0.4888,0.22554849,0.06141249,0.16393443,1.09617373,67.51732873,68.83116883,100.0,89.33333333,111.13103778,47.09384816,70.88607595,0.23524344,0,0.06652228,0.78350515,0.00115443,0.87221703,0.01686906,0.01848476,-0.19513043,-0.68722895,0.0,0.0,
COTITRY,2026-08-16 11:19:59,2026-08-16 11:19:59,2026-08-16 11:34:59,6.98859,5,0.4877,-0.16376663,-0.06147541,0.08208496,0.99399462,62.49361291,42.10526316,84.0,94.66666667,98.66102889,39.06539353,57.69230769,0.23125184,0,0.08427236,0.7228418,0.00114239,0.80698549,0.01550256,0.24490056,0.14601372,0.70499254,0.02050861,0.02050441,1.0
COTITRY,2026-08-16 11:19:59,2026-08-16 11:19:59,2026-08-16 11:34:59,6.98859,10,0.4873,0.39142975,0.4742268,0.64023131,0.70262451,66.43373404,28.57142857,100.0,100.0,203.27868852,26.56430305,32.22222222,0.08402867,0,0.06027532,0.91116173,0.00131922,1.21044134,0.00810538,0.10173457,-0.37829011,1.0,0.30876904,0.30781859,1.0
FORMTRY,2026-08-16 11:26:59,2026-08-16 11:26:59,2026-08-16 11:41:59,5.27404,0,9.67,0.0,0.41536864,0.41536864,0.31120332,74.77683403,27.27272727,70.0,71.66666667,166.66666667,45.44217687,42.85714286,0.0840522,0,0.05944788,0.62434964,0.00103413,1.0161854,0.0081479,0.0,-0.75740774,1.0,0.0,0.0,
FORMTRY,2026-08-16 11:26:59,2026-08-16 11:26:59,2026-08-16 11:41:59,5.27404,1,9.67,0.41536864,0.41536864,0.62434964,0.31120332,74.77683401,27.27272727,70.0,73.33333333,229.65440357,49.52380952,42.85714286,0.04641029,1,0.04353114,0.72916667,0.00103413,1.10024505,0.00726749,59.32071821,-0.75740774,1.0,0.0,0.31023785,0.0
FORMTRY,2026-08-16 11:26:59,2026-08-16 11:26:59,2026-08-16 11:41:59,5.27404,3,9.63,0.0,0.20811655,0.20811655,-0.10373444,54.74948572,-14.28571429,75.0,75.0,14.38848921,59.72789116,-14.28571429,-0.01690691,0,0.01033021,-0.10373444,0.00051921,0.54934638,0.00631502,0.0,0.0,1.0,0.0,0.0,
FORMTRY,2026-08-16 11:26:59,2026-08-16 11:26:59,2026-08-16 11:41:59,5.27404,5,9.63,0.20811655,0.20811655,0.20811655,-0.10373444,54.74948573,-14.28571429,75.0,41.66666667,11.69590643,71.97278912,-14.28571429,-0.04894378,0,-0.00900302,-0.10373444,0.00051921,0.54044905,0.00641975,0.20054792,0.0,1.0,0.0,0.0,
FORMTRY,2026-08-16 11:26:59,2026-08-16 11:26:59,2026-08-16 11:41:59,5.27404,10,9.61,0.10416667,-0.31120332,-0.31120332,-0.20768432,35.8004513,-33.33333333,25.0,8.33333333,-121.21212121,78.41269841,-33.33333333,-0.05763624,0,-0.03623466,-0.31120332,0.00044596,0.15496722,0.00601926,0.13263129,0.0,-0.97033766,0.0,0.0,
DOLOTRY,2026-08-16 11:38:59,2026-08-16 11:41:59,2026-08-16 11:53:59,5.03202,0,1.091,0.0,-0.18298262,-0.99818512,-2.76292335,36.5675187,-36.70886076,14.70588235,14.04983046,-97.83845279,52.00765493,-27.53623188,-0.87699801,0,0.0091273,-0.63752277,0.00903496,0.20010164,0.04447961,0.91213998,-0.26451358,-0.22080086,0.18365473,0.45829514,0.6
DOLOTRY,2026-08-16 11:38:59,2026-08-16 11:41:59,2026-08-16 11:53:59,5.03202,1,1.091,0.0,-1.08794198,-0.63752277,-2.67618198,36.56751874,-38.27160494,14.28571429,15.13077566,-102.98269932,49.59652146,-28.77697842,-0.8930832,0,6.368e-05,-1.88848921,0.00910043,0.17358232,0.04591467,0.72882914,-0.17465325,0.14657975,0.0,0.27497709,0.33333333
DOLOTRY,2026-08-16 11:38:59,2026-08-16 11:41:59,2026-08-16 11:53:59,5.03202,3,1.093,-0.90661831,-0.45537341,0.0,-2.84444444,37.39854454,-31.70731707,17.94871795,33.21123321,-105.85424134,45.30899227,-24.64788732,-0.87136657,0,0.01639927,-1.62016202,0.00927983,0.14075433,0.04127306,0.31944722,-0.23819036,0.22581011,-0.63636364,0.64043916,0.0
DOLOTRY,2026-08-16 11:38:59,2026-08-16 11:41:59,2026-08-16 11:53:59,5.03202,5,1.102,0.36429872,0.82342177,0.36429872,-2.30496454,41.16559799,-29.87012987,38.0952381,35.12265512,-101.17603136,40.5749882,-25.89928058,-0.92881631,0,-0.01229485,-1.78253119,0.00900959,0.28377796,0.03952885,1.11403151,-0.27707567,-0.35864409,0.27297543,0.90744102,1.0
DOLOTRY,2026-08-16 11:38:59,2026-08-16 11:41:59,2026-08-16 11:53:59,5.03202,10,1.098,-1.25899281,-1.17011701,-2.13903743,-2.13903743,34.94560091,-29.26829268,13.15789474,13.36032389,-167.14579055,31.15276767,-22.96296296,-0.93935842,0,-0.09105155,-2.65957447,0.0087822,-0.00966992,0.03948447,1.97348323,-0.14729697,-0.73124542,-1.25899281,1.73041894,0.26315789
RONINTRY,2026-08-16 11:53:59,2026-08-16 11:54:59,2026-08-16 12:08:59,5.76132,0,2.42,-0.41152263,-0.81967213,-2.81124498,-6.20155039,37.44381322,-41.93548387,0.0,4.54545455,-82.64874284,47.69549945,-20.68965517,-1.75464253,0,-0.54146134,-3.2,0.01711924,0.2542192,0.17920453,0.49301954,-0.21916068,-0.58720485,-0.81967213,0.82644628,0.0
RONINTRY,2026-08-16 11:53:59,2026-08-16 11:54:59,2026-08-16 12:08:59,5.76132,1,2.43,-1.2195122,-1.2195122,-0.40983607,-8.30188679,38.42074938,-45.45454545,0.0,5.99472991,-75.16864761,43.58294534,-23.80952381,-1.69357699,0,-0.57850306,-2.40963855,0.01851852,0.26200802,0.20165455,0.31253393,-0.1334002,-0.16484909,-0.81632653,1.2345679,0.0
RONINTRY,2026-08-16 11:53:59,2026-08-16 11:54:59,2026-08-16 12:08:59,5.76132,3,2.44,-0.81300813,0.0,-1.61290323,-10.62271062,38.44548328,-60.0,4.34782609,7.2230014,-77.72709996,35.45858122,-27.77777778,-1.68332413,0,-0.75054724,-3.93700787,0.02107728,0.23781928,0.21255398,0.26534776,-0.02831723,-0.69240357,-1.2145749,2.04918033,0.2
RONINTRY,2026-08-16 11:53:59,2026-08-16 11:54:59,2026-08-16 12:08:59,5.76132,5,2.49,2.04918033,0.40322581,-0.4,-12.32394366,43.35819382,-73.58490566,10.86956522,5.07246377,-73.59105729,28.20459228,-38.54166667,-1.557716,0,-0.88495395,-3.48837209,0.02753873,0.29258977,0.20042618,0.24889433,0.02682294,-0.61217241,1.2195122,1.20481928,1.0
RONINTRY,2026-08-16 11:53:59,2026-08-16 11:54:59,2026-08-16 12:08:59,5.76132,10,2.5,0.40160643,-1.57480315,-3.10077519,-1.57480315,41.59933008,-8.10810811,9.09090909,5.3030303,-84.62332301,28.37237313,-3.22580645,-0.84282886,0,-1.23445695,-11.97183099,0.03542857,0.25768874,0.17922549,0.3994226,0.04398021,-0.49849398,0.80645161,1.2,1.0
HEMITRY,2026-08-16 12:41:59,2026-08-16 12:42:59,2026-08-16 12:51:59,5.25367,0,0.3874,-0.23177955,-1.19867381,-0.48805548,-1.14825211,36.79152614,-28.35820896,18.6440678,27.78331672,-171.52819688,40.86154432,-19.86899563,-0.43827611,0,-0.06576292,-1.22386537,0.00844458,0.00565189,0.02343168,1.43916234,-0.09110042,-0.04390167,0.10335917,1.39390811,0.40740741
HEMITRY,2026-08-16 12:41:59,2026-08-16 12:42:59,2026-08-16 12:51:59,5.25367,1,0.3883,-0.91860168,-0.51242634,-0.38481272,-0.30808729,38.41953485,-17.64705882,14.70588235,38.88888889,-146.41885766,42.88301642,-17.25768322,-0.37373411,0,-0.03175405,-1.99394245,0.00778117,0.02614628,0.02149115,1.84079894,-0.06379193,-0.09550299,-0.94387755,1.36492403,0.28301887
HEMITRY,2026-08-16 12:41:59,2026-08-16 12:42:59,2026-08-16 12:51:59,5.25367,3,0.3921,0.4611837,0.59004618,-0.3051106,-0.70904026,46.44719592,-12.90322581,51.96078431,36.92810458,-62.97229219,46.03379966,-21.56862745,-0.35353836,0,-0.02104897,-0.2543882,0.00836157,0.42790972,0.01978311,1.21093276,0.06532568,-0.16501771,0.4611837,0.73960724,0.93103448
HEMITRY,2026-08-16 12:41:59,2026-08-16 12:42:59,2026-08-16 12:51:59,5.25367,5,0.3893,-0.12827091,-1.01703534,-0.73941866,-1.31812421,38.45538685,-21.21212121,24.50980392,30.06535948,-165.70380559,39.40464758,-21.49321267,-0.41233493,0,-0.07437617,-0.66343455,0.00810979,0.02444003,0.01908143,2.43568552,-0.04785234,-0.58067406,-0.40931184,0.61649114,0.16666667
HEMITRY,2026-08-16 12:41:59,2026-08-16 12:42:59,2026-08-16 12:51:59,5.25367,10,0.3922,-1.00959112,-0.22894938,0.07655014,-1.63029847,43.47653991,-7.90697674,45.45454545,56.33402963,-50.62698261,33.95191269,-9.97679814,-0.27359425,0,-0.00086756,-0.58301648,0.00784949,0.27387484,0.03284836,0.57063876,0.02729545,0.17541078,-0.70886076,0.76491586,0.06666667
MOVRTRY,2026-08-16 12:52:59,2026-08-16 12:57:59,2026-08-16 13:07:59,9.30233,0,38.5,-0.25906736,-0.25906736,-0.51679587,-1.78571429,35.05552412,-57.14285714,14.28571429,13.0952381,-101.13519092,76.36924,-50.0,-0.44140595,0,-0.13316311,-0.51679587,0.00333952,0.17734973,0.03226395,1.9833448,0.048841,-0.70793722,-0.25906736,0.51948052,0.5
MOVRTRY,2026-08-16 12:52:59,2026-08-16 12:57:59,2026-08-16 13:07:59,9.30233,1,38.6,0.0,-0.25839793,-0.25839793,-1.53061224,37.92214783,-42.85714286,12.5,12.5,-85.72008938,74.75751839,-44.44444444,-0.4221636,0,-0.13882374,-0.77120823,0.00333087,0.22672897,0.03334813,0.09389618,0.13631037,-0.30231695,0.0,0.0,
MOVRTRY,2026-08-16 12:52:59,2026-08-16 12:57:59,2026-08-16 13:07:59,9.30233,3,38.6,-0.25839793,-0.25839793,0.0,-2.27848101,37.92214793,-42.85714286,12.5,18.24074074,-95.18304432,69.40037553,-47.36842105,-0.41594743,0,-0.17804686,-1.27877238,0.00351591,0.17678861,0.03526208,0.4580272,0.12877924,-0.33535486,0.0,0.25906736,0.0
MOVRTRY,2026-08-16 12:52:59,2026-08-16 12:57:59,2026-08-16 13:07:59,9.30233,5,38.7,0.0,0.25906736,0.0,-2.02531646,40.57896148,-50.0,20.0,26.66666667,-101.66860691,60.46722535,-55.0,-0.39416327,0,-0.2171691,-1.2755102,0.0036914,0.18450509,0.03483102,0.1571107,-0.07158059,-0.7077779,0.0,0.0,
MOVRTRY,2026-08-16 12:52:59,2026-08-16 12:57:59,2026-08-16 13:07:59,9.30233,10,38.7,-0.51413882,-1.0230179,-1.2755102,-2.27272727,36.34053549,-44.44444444,0.0,0.0,-186.49517685,39.86848586,-52.0,-0.20573566,0,-0.30048528,-2.02531646,0.00461425,-0.12092042,0.02620051,1.97318482,-0.09881643,-0.44470641,-0.51413882,0.51679587,0.0
ALICETRY,2026-08-16 13:00:59,2026-08-16 13:00:59,2026-08-16 13:15:59,6.41628,0,6.39,0.0,0.47169811,-0.31201248,-1.54083205,50.99138717,-18.51851852,30.76923077,23.58974359,-64.25702811,18.66756098,-13.88888889,0.0094669,0,-0.1673377,-0.31201248,0.00402414,0.36078849,0.02241284,0.39164103,-0.06327601,-0.40064869,0.0,0.31298905,1.0
ALICETRY,2026-08-16 13:00:59,2026-08-16 13:00:59,2026-08-16 13:15:59,6.41628,1,6.39,0.31397174,0.15673981,-0.46728972,-0.77639752,50.99138719,-31.25,26.66666667,15.55555556,-67.82945736,17.01314922,-16.66666667,0.01775787,0,-0.18734231,-0.62208398,0.00469484,0.37067347,0.02292322,0.59128449,-0.06062494,-0.55521073,0.31397174,0.46948357,1.0
ALICETRY,2026-08-16 13:00:59,2026-08-16 13:00:59,2026-08-16 13:15:59,6.41628,3,6.36,-0.31347962,-0.93457944,-0.7800312,-0.46948357,46.2475862,-13.51351351,6.66666667,15.55555556,-112.70190896,16.48511439,-4.25531915,0.08995365,0,-0.20090159,-1.70015456,0.00527853,0.19570204,0.02410705,0.37637123,-0.17172474,-0.71433988,0.0,0.1572327,1.0
ALICETRY,2026-08-16 13:00:59,2026-08-16 13:00:59,2026-08-16 13:15:59,6.41628,5,6.41,-0.15576324,0.0,0.0,0.62794349,53.55133702,20.0,40.0,52.54901961,19.2165558,20.39535996,16.32653061,0.28830095,0,-0.12129188,-1.23266564,0.00546022,0.51328735,0.02348925,0.78045499,-0.00232059,-0.3956969,-0.15576324,0.31201248,0.0
ALICETRY,2026-08-16 13:00:59,2026-08-16 13:00:59,2026-08-16 13:15:59,6.41628,10,6.41,-0.31104199,-0.92735703,-1.23266564,0.31298905,54.65748494,7.31707317,47.05882353,50.98039216,2.88600289,32.25570436,3.84615385,0.49131963,0,-0.07070046,0.62794349,0.00579452,0.5058617,0.02661865,0.73496149,0.00348966,-0.57997011,-0.15576324,0.31201248,0.5
MOVRTRY,2026-08-16 13:22:59,2026-08-16 13:19:59,2026-08-16 13:34:59,8.90585,0,39.1,-0.50890585,-2.00501253,-1.51133501,0.77319588,44.14125897,1.33333333,0.0,10.06435006,-55.02392344,41.88769624,7.33944954,-0.05784588,0,-0.38770093,-5.55555556,0.01991231,0.31556231,0.09736652,0.77689011,-0.11396198,-0.69551203,-0.50890585,1.0230179,0.0
MOVRTRY,2026-08-16 13:22:59,2026-08-16 13:19:59,2026-08-16 13:34:59,8.90585,1,39.3,-0.75757576,-0.50632911,-1.5037594,1.28865979,46.15796594,6.66666667,8.57142857,19.97425997,-36.03603604,42.64319074,10.28037383,0.13814411,0,-0.3143832,-5.52884615,0.01944747,0.37084188,0.09822726,1.50886018,-0.07607477,-0.69148719,-1.00755668,1.27226463,0.2
MOVRTRY,2026-08-16 13:22:59,2026-08-16 13:19:59,2026-08-16 13:34:59,8.90585,3,39.9,1.01265823,0.0,0.25125628,2.83505155,52.61528622,15.94202899,29.72972973,24.32432432,6.80272109,40.70360028,15.15151515,0.46809768,0,-0.17721724,-0.74626866,0.01772288,0.54525041,0.10573803,0.58167177,-0.02765574,-0.11433101,1.01265823,1.00250627,1.0
MOVRTRY,2026-08-16 13:22:59,2026-08-16 13:19:59,2026-08-16 13:34:59,8.90585,5,39.7,-0.50125313,-0.25125628,-4.10628019,2.05655527,50.43456115,9.09090909,24.32432432,29.98382998,16.36822349,38.17685188,17.20430108,0.7661288,0,-0.03611364,2.31958763,0.01673264,0.52273667,0.11106519,0.8773021,-0.05364357,-0.57515746,-0.50125313,0.75566751,0.0
MOVRTRY,2026-08-16 13:22:59,2026-08-16 13:19:59,2026-08-16 13:34:59,8.90585,10,41.4,-0.48076923,2.98507463,6.70103093,7.25388601,72.22324861,53.84615385,73.17073171,82.88513654,190.09085747,41.72211329,49.29577465,1.79279212,0,0.84587913,6.42673522,0.01224983,0.98427104,0.11200314,4.83875498,-0.00981504,-0.23661279,-0.24096386,2.41545894,0.4
RVNTRY,2026-08-16 13:26:59,2026-08-16 13:26:59,2026-08-16 13:41:59,8.05215,0,0.1304,-0.15313936,-0.15313936,-0.15313936,0.0,44.28895445,-100.0,0.0,22.22222222,-48.99930987,65.81632653,-100.0,0.04647075,0,-0.02070983,-0.22953328,0.00016433,0.34924433,0.00609861,1.17292261,0.44333479,-1.0,0.0,0.0,
RVNTRY,2026-08-16 13:26:59,2026-08-16 13:26:59,2026-08-16 13:41:59,8.05215,1,0.1306,0.0,0.0,0.0,0.15337423,72.78979685,50.0,0.0,44.44444444,35.40903541,62.24489796,50.0,0.0688134,0,-0.00900025,-0.07651109,0.00021877,0.60900116,0.00667829,0.0,0.47070308,,0.0,0.0,
RVNTRY,2026-08-16 13:26:59,2026-08-16 13:26:59,2026-08-16 13:41:59,8.05215,3,0.1306,0.0,0.0,0.0,0.38431975,72.78979661,71.42857143,66.66666667,77.77777778,43.58974359,58.67346939,71.42857143,0.08124657,0,-0.00348568,-0.07651109,0.00038285,0.64608718,0.00734579,0.0,0.22969181,,0.0,0.0,
RVNTRY,2026-08-16 13:26:59,2026-08-16 13:26:59,2026-08-16 13:41:59,8.05215,5,0.1306,0.0,0.0,-0.07651109,0.38431975,72.78979667,71.42857143,83.33333333,83.33333333,53.04136253,54.59183673,71.42857143,0.09515343,0,0.0048981,0.15337423,0.00038285,0.6828,0.00755009,0.0,0.22969181,-1.0,0.0,0.0,
RVNTRY,2026-08-16 13:26:59,2026-08-16 13:26:59,2026-08-16 13:41:59,8.05215,10,0.1307,0.0,0.0,0.23006135,0.38402458,87.1887362,71.42857143,100.0,100.0,124.1673328,43.36734694,71.42857143,0.13305998,0,0.0434543,0.4611837,0.00038256,0.90656247,0.00717208,0.0,0.82060465,1.0,0.0,0.0,
SYRUPTRY,2026-08-16 13:38:59,2026-08-16 13:38:59,2026-08-16 13:53:59,26.0078,0,7.69,-0.02600104,-0.02600104,-0.15580369,0.29998696,72.43048068,46.93877551,63.88888889,67.59259259,72.87449393,86.1795174,45.09803922,0.13248409,0,0.01779077,0.29998696,0.00047371,0.75465786,0.00693141,0.92578728,-0.25798264,-0.25096334,0.0,0.0,
SYRUPTRY,2026-08-16 13:38:59,2026-08-16 13:38:59,2026-08-16 13:53:59,26.0078,1,7.692,0.0,-0.14280151,0.06504488,0.32607278,76.29502983,53.19148936,69.44444444,69.44444444,94.95295124,89.96960486,51.02040816,0.14082394,0,0.0259949,0.32607278,0.00045502,0.81935428,0.00681316,0.0,-0.22910952,-0.03773789,0.0,0.0,
SYRUPTRY,2026-08-16 13:38:59,2026-08-16 13:38:59,2026-08-16 13:53:59,26.0078,3,7.692,-0.14280151,0.06504488,0.32607278,0.32607278,76.29502987,53.19148936,69.44444444,89.81481481,147.45278876,96.65653495,51.02040816,0.14678698,0,0.03887623,0.32607278,0.00045502,0.87469819,0.00734099,6.98234833,-0.25113074,0.3540787,0.0,0.07800312,0.16666667
SYRUPTRY,2026-08-16 13:38:59,2026-08-16 13:38:59,2026-08-16 13:53:59,26.0078,5,7.702,0.19513464,0.45650189,0.45650189,0.45650189,99.71901403,100.0,100.0,81.74603175,331.63107397,100.0,97.22222222,0.11918053,0,0.03302512,0.45650189,0.00033387,1.2301761,0.00644038,3.01238432,-0.42783586,1.0,0.01298533,0.01298364,1.0
SYRUPTRY,2026-08-16 13:38:59,2026-08-16 13:38:59,2026-08-16 13:53:59,26.0078,10,7.667,0.0,0.0,0.0,0.24843096,98.35016513,100.0,100.0,100.0,60.60606061,78.57142857,100.0,0.0692376,0,0.00613365,0.0,0.00017701,0.72613351,0.00493697,0.0,0.0,,0.0,0.0,
DODOTRY,2026-08-16 13:43:59,2026-08-16 13:58:59,2026-08-16 13:58:59,6.35186,0,1.0024,4.68929504,4.68929504,4.71116682,4.72210614,96.51884292,95.76271186,77.05882353,66.95611578,647.68866468,43.30424972,86.15384615,0.53536426,0,0.27725008,4.83162518,0.00509492,1.58614252,0.04134523,337.23740515,0.52127895,0.99834643,4.97434286,6.78371907,0.77058824
DODOTRY,2026-08-16 13:43:59,2026-08-16 13:58:59,2026-08-16 13:58:59,6.35186,1,0.9575,0.0,0.02089209,0.02089209,0.03134141,59.14150388,13.04347826,61.9047619,64.34676435,33.50664356,37.61972591,31.42857143,0.02492067,0,-0.01080473,0.13595482,0.0002611,0.57734932,0.00418704,0.0,0.16688154,0.21198232,0.0,0.0,
DODOTRY,2026-08-16 13:43:59,2026-08-16 13:58:59,2026-08-16 13:58:59,6.35186,3,0.9575,0.02089209,0.02089209,0.13595482,0.02089209,59.14150183,47.36842105,69.23076923,64.1025641,6.54608096,35.76515884,58.33333333,0.01987205,0,-0.01756235,0.03134141,0.00035808,0.51353745,0.00540075,0.10415829,0.09557892,0.84313137,0.0,0.0,
DODOTRY,2026-08-16 13:43:59,2026-08-16 13:58:59,2026-08-16 13:58:59,6.35186,5,0.9573,0.0,0.11503869,0.11503869,-0.26047093,57.51462867,-30.66666667,61.53846154,38.25307484,-18.10762561,34.08006703,-15.29411765,0.01111077,0,-0.02949695,0.01044714,0.00063422,0.43620568,0.00621987,0.0,0.09096776,0.71446635,0.0,0.0,
DODOTRY,2026-08-16 13:43:59,2026-08-16 13:58:59,2026-08-16 13:58:59,6.35186,10,0.9562,0.0,-0.10447137,-0.10447137,-0.38545682,48.48137452,-55.2238806,11.9047619,19.84126984,-83.0758668,54.66817697,-55.2238806,0.02439786,0,-0.05540847,-0.37507814,0.00050049,0.19801263,0.00661854,0.0,0.55367596,-0.95099689,0.0,0.0,
CHIPTRY,2026-08-16 13:50:59,2026-08-16 13:50:59,2026-08-16 14:03:59,5.05065,0,1.4018,-0.58156028,-0.57450883,-0.52512064,0.16434441,50.97984734,1.4084507,41.58415842,70.0770077,19.21180467,25.4716008,2.56880734,0.24937261,0,0.0256845,0.70402299,0.00555408,0.47920455,0.0178315,0.55954846,-0.16039979,-0.32976896,-0.53923655,0.69910116,0.18367347
CHIPTRY,2026-08-16 13:50:59,2026-08-16 13:50:59,2026-08-16 14:03:59,5.05065,1,1.41,-0.2758328,0.55626872,0.44165836,0.71428571,58.26745057,18.38879159,68.64686469,88.45861222,129.53459958,25.5461114,8.13165537,0.31465508,0,0.07347029,1.35863705,0.00523303,0.8086704,0.01877669,2.78438051,-0.12970242,-0.22628662,-0.23349607,0.9858156,0.31654676
CHIPTRY,2026-08-16 13:50:59,2026-08-16 13:50:59,2026-08-16 14:03:59,5.05065,3,1.4099,0.54913707,0.43453483,0.32733224,-0.04962427,59.60119454,11.81988743,96.72897196,78.43685166,75.00209855,25.46059255,-1.88679245,0.25175264,0,0.05538882,0.78633212,0.00510168,0.89525493,0.0184278,1.28642537,-0.15812921,-0.01357079,0.56348074,0.99297823,0.95
CHIPTRY,2026-08-16 13:50:59,2026-08-16 13:50:59,2026-08-16 14:03:59,5.05065,5,1.4092,0.38467018,0.27752081,1.23563218,1.1702204,61.17147627,19.24398625,82.30452675,66.16146408,114.95515285,26.34891321,21.62162162,0.22818457,0,0.05412966,0.69310468,0.00543875,0.91060582,0.01959908,0.25740119,-0.13449254,0.59841514,0.21334092,0.26965654,0.78947368
CHIPTRY,2026-08-16 13:50:59,2026-08-16 13:50:59,2026-08-16 14:03:59,5.05065,10,1.392,0.064697,-0.49324469,-0.53590568,0.74545849,47.77981096,13.53383459,25.60553633,31.52182259,-40.89740057,26.72948401,13.03501946,0.0186098,0,-0.07671192,-0.0646134,0.00527504,0.3734713,0.01846603,1.32987631,-0.07230103,-0.17259684,-0.05026208,0.13649425,0.31578947
DOLOTRY,2026-08-16 13:56:59,2026-08-16 13:56:59,2026-08-16 14:11:59,5.42907,0,1.142,-0.26200873,-1.7211704,-2.30966638,-0.95403296,39.37628674,-16.41791045,5.40540541,14.3018018,-142.52378388,26.53507158,-8.49056604,-0.09573484,0,-0.08121509,-0.95403296,0.00662997,0.0500768,0.02701228,0.87402937,-0.12916689,-1.0,-0.17482517,0.61295972,0.28571429
DOLOTRY,2026-08-16 13:56:59,2026-08-16 13:56:59,2026-08-16 14:11:59,5.42907,1,1.145,-1.03716508,-1.54772141,-2.22032451,-1.20793788,41.09591259,-12.5,0.0,30.20833333,-80.90792605,28.62147833,-4.0,0.05537425,0,0.00759601,-0.17436792,0.0062383,0.11467598,0.02547302,3.43861052,-0.07662414,-1.0,-1.03716508,1.04803493,0.0
DOLOTRY,2026-08-16 13:56:59,2026-08-16 13:56:59,2026-08-16 14:11:59,5.42907,3,1.162,-0.08598452,-0.76857387,-0.08598452,0.51903114,53.02480786,15.25423729,53.125,61.45833333,64.17624521,33.32660897,13.54166667,0.29131384,0,0.18324625,0.78057242,0.00590116,0.69453544,0.02936384,1.09645701,0.20756346,0.38385736,0.0,0.4302926,0.6
DOLOTRY,2026-08-16 13:56:59,2026-08-16 13:56:59,2026-08-16 14:11:59,5.42907,5,1.169,-0.17079419,0.51590714,1.3876843,1.82926829,58.8395948,19.29824561,75.0,80.97222222,171.22302158,31.72499564,25.26315789,0.32450253,0,0.26543802,1.3876843,0.00580472,0.92873777,0.0317516,0.87211132,0.16656631,0.64526778,-0.42589438,0.427716,0.0
